"","BM_Series1_NHBE_Mock_1","BM_Series1_NHBE_Mock_2","BM_Series1_NHBE_Mock_3","BM_Series1_NHBE_SARS.CoV.2_1","BM_Series1_NHBE_SARS.CoV.2_2","BM_Series1_NHBE_SARS.CoV.2_3"
"MROH8",8.34314248341634,0,5.55247682603689,1.34988381167832,5.45721538342989,0.928445681684551
"NOP56",1953.48721861705,1771.45001198697,1733.16598069866,1991.07862222552,2196.52919183053,2242.19632126819
"MANBAL",647.189481213582,517.903093782302,522.726032622616,711.388768754475,684.880530620451,605.346584458327
"IDH3B",953.501998104725,830.367193118893,837.630789756423,1050.20960548573,1042.32813823511,1057.96385427955
"MAPRE1",1569.7026643799,1374.10393290934,1625.28928807851,1648.20813405923,1658.99347656269,1675.38023259977
"JAG1",7623.24847484727,6881.59122712161,6865.24098990704,7698.38737800146,8249.94535590013,8452.56948605615
"CDK5RAP1",359.947004284534,300.162363142237,329.182554686473,409.014794938531,380.640772994235,423.835453688997
"SNTA1",82.2395473365325,98.4138895548318,72.1821987384796,112.040356369301,83.2225345973058,89.1307854417169
"TTI1",342.06884182007,386.274516502715,321.250444934992,345.57025578965,357.447607614658,377.877392445612
"E2F1",45.2913449099744,23.3732987692726,28.5555951053326,41.8463981620279,27.2860769171494,39.9231643124357
"RPRD1B",611.433156284655,634.769587628665,658.365109372946,533.204105612937,566.186096030851,538.034272536197
"PXMP4",251.486152000121,233.732987692726,258.58677789829,166.035708836433,181.452411499044,212.614061105762
"CHMP4B",3007.10692652278,2714.99317809392,2293.96614012839,2894.15089223832,3192.47099930648,3202.67337897086
"CST3",1479.11997455995,1502.04198933062,1275.48324803819,1590.16313015706,1425.69751892106,1487.83420489949
"ACTR5",85.8151798294252,89.802674218784,80.907519465109,90.4422153824475,96.8655730558805,87.2738940783478
"WFDC2",128.722769744138,68.8897226883823,57.9044011858133,116.090007804336,102.32278843931,57.5636322644421
"AHCY",6542.21558449604,6388.29160572802,6275.88523537199,6488.89148273769,6607.32352548774,6416.48810612193
"PPP1R16B",2.38375499526181,1.2301736194354,1.58642195029626,4.04965143503496,1.36430384585747,4.64222840842275
"FAM83D",137.065912227554,155.00187604886,117.395224321923,120.139659239371,122.787346127172,148.551309069528
"DHX35",159.711584682541,126.707882801846,157.848984054477,136.33826497951,171.902284578041,140.195297934367
"DNTTIP1",302.73688439825,282.939932470141,329.975765661621,325.321998614475,309.696973009646,361.16537017529
"MAP1LC3A",59.5938748815453,66.4293754495115,56.3179792355171,55.3452362788112,70.9437999845885,60.8131921503381
"PIGU",266.980559469323,324.765835530945,304.593014456881,260.527575653916,301.511149934501,245.109659964721
"TNNC2",3.57563249289272,1.2301736194354,0,0,0,1.8568913633691
"ACOT8",147.792809706232,184.52604291531,151.503296253292,171.435244083147,141.887599969177,141.587966456894
"APMAP",2549.42596743251,2475.10932230402,2299.51861695442,2204.3602644707,2665.8497148055,2413.03032669815
"CELF4",4.76750999052362,4.92069447774159,5.55247682603689,0,6.82151922928736,6.96334261263413
"ZNF516",637.654461232535,560.959170462541,604.426763062873,583.149806645035,541.628626805416,512.502016289872
"CDH20",0,1.2301736194354,2.37963292544438,2.69976762335664,0,0.464222840842275
"ADNP2",482.710386540517,514.212572923996,487.824749716098,468.409682652377,480.23495374183,446.118150049427
"RBFA",218.113582066456,209.129515304018,204.648431588217,264.577227088951,281.046592246639,265.999687802624
"USP14",1073.88162536545,1139.14077159718,1496.78911010452,1167.64949710175,1136.46510359927,1159.16443358316
"VAPA",885.564980739763,829.137019499458,1051.00454207127,935.469481493076,894.983322882502,853.705804308944
"METTL4",70.3207723602234,84.8819797410424,107.083481644997,66.1443067722377,64.1222807553012,75.2041002164486
"LPIN2",179.973502142267,190.676911012487,185.611368184662,183.584198388252,175.995196115614,185.224913496068
"SMCHD1",607.857523791762,718.421393750272,916.158676296087,646.594345793916,690.337746003881,594.669459118955
"MYOM1",10.7268974786782,17.2224306720956,16.6574304781107,10.7990704934266,15.0073423044322,13.462462384426
"MYL12A",4167.99560921528,3689.29068468676,4256.37009264485,4372.27366602608,4629.0829489944,4742.03631920384
"CEP76",94.1583223128416,89.802674218784,114.22238042133,82.3429125123776,96.8655730558805,67.3123119221299
"ST8SIA5",5.95938748815453,1.2301736194354,3.96605487574064,0,0,0.928445681684551
"CEP192",296.777496910096,290.320974186754,417.228972927915,274.026413770699,263.310642250492,319.849537340328
"RNMT",786.639148436398,808.224067969056,889.982714116199,695.190163014335,788.567622905619,742.75654534764
"SMAD7",296.777496910096,258.336460081433,225.271916942068,298.324322380909,313.789884547219,293.85305825316
"LIPG",760.417843488518,637.229934867536,732.133730061722,800.481100325244,911.354969032791,948.871486681611
"LAMA1",162.095339677803,146.390660712812,123.740912123108,122.839426862727,120.058738435458,97.4867965768778
"RNF125",38.140079924189,47.9767711579805,55.5247682603689,35.0969791036363,61.3936730635862,61.7416378320226
"ANKRD12",432.651531640019,531.435003596092,873.325283638089,414.414330185244,454.313180670538,398.767420283514
"POLI",164.479094673065,175.914827579262,219.719440116031,171.435244083147,122.787346127172,144.373303501948
"MIB1",597.130626313084,599.094552665039,847.942532433348,553.452362788111,622.122553711007,610.917258548434
"RBBP8",1612.61025429462,1691.48872672367,1815.65992211406,1584.76359491035,1814.52411499044,1516.61602103171
"RIOK3",1115.59733778253,1252.31674458523,1383.35994065833,1108.2546093879,1210.13751127558,1159.628656424
"CSTF2",408.813981687401,364.131391352878,356.151727841509,417.114097808601,402.469634527954,418.26477959889
"MXRA5",1028.59028045547,996.440631742672,849.528954383645,533.204105612937,564.821792184993,446.118150049427
"VSIG1",27.4131824455108,17.2224306720956,23.0031182792957,24.2979086102098,30.0146846088644,25.0680334054829
"PSMD10",346.836351810594,284.170106089577,307.765858357474,255.128040407203,323.340011468221,302.209069388321
"ATG4A",418.349001668448,350.599481539088,379.154846120805,372.567932023216,386.097988377665,454.474161184588
"STS",600.706258805977,522.823788260044,569.525480156356,661.443067722377,638.494199861297,624.37972093286
"TBL1X",235.991744530919,230.042466834419,216.546596215439,264.577227088951,266.039249942207,233.039866102822
"GPR143",0,0,4.75926585088877,8.09930287006992,4.09291153757242,2.32111420421138
"PGRMC1",817.627963374801,862.351707224214,962.164912854679,885.523780460978,908.626361341076,899.663865552329
"POLA1",145.409054710971,124.247535562975,135.63907675033,114.740123992657,133.701776894032,128.125504072468
"MID1",629.311318749118,685.206706025516,682.954649602538,597.998528573496,590.743565256285,598.383241845693
"NKAP",213.346072075932,221.431251498372,231.617604743253,203.832455563426,256.489123021205,233.968311784507
"NXT2",41.7157124170817,36.9052085830619,49.1790804591839,51.2955848437762,46.386330759154,48.2791754475966
"MCTS2P",40.5238349194508,41.8259030608035,24.589540229592,24.2979086102098,28.6503807630069,32.9598216998015
"ALG13",365.906391772688,279.249411611835,325.216499810732,357.719210094755,357.447607614658,371.37827267382
"PRPS2",300.353129402988,280.479585231271,320.457233959844,269.976762335664,251.031907637775,216.792066673343
"MOSPD1",209.770439583039,207.899341684582,222.099073041476,149.837103096294,206.009880724478,205.186495652286
"AMMECR1",358.755126786903,300.162363142237,485.445116790654,299.674206192587,270.132161479779,290.139275526422
"WDR13",501.780426502611,576.951427515201,526.692087498357,734.336793553006,551.178753726419,550.568289238938
"SUV39H1",101.309587298627,78.7311116438654,89.6328401917384,89.0923315707692,92.7726615183081,97.9510194177201
"SRPX",420.73275666371,300.162363142237,320.457233959844,307.773509062657,350.62608838537,298.495286661583
"XIAP",700.823968606973,649.53167106189,816.214093427423,719.488071624545,656.230149857444,687.51402728741
"STAG2",1225.25006756457,1371.64358567047,1626.87571002881,1274.29031822433,1315.1889074066,1291.00372038237
"ATP11C",318.231291867452,327.226182769816,354.565305891213,336.121069107902,297.418238396929,277.605258823681
"MCF2",11.9187749763091,27.0638196275787,21.4166963289994,12.1489543051049,5.45721538342989,3.7137827267382
"ABCD1",75.0882823507471,87.3423269799132,81.7007304402571,70.1939582072727,66.8508884470161,73.3472088530795
"CCDC22",129.914647241769,120.557014704669,111.842747495886,151.186986907972,148.709119198464,114.1988188472
"SYP",13.11065247394,4.92069447774159,7.93210975148128,9.44918668174824,10.9144307668598,11.6055710210569
"PLP2",4566.082693424,4654.97697594354,3720.15947344472,4299.37994019545,4854.19308356089,4419.40144481846
"BMX",1.19187749763091,1.2301736194354,2.37963292544438,1.34988381167832,4.09291153757242,0.928445681684551
"PLS3",6544.5993394913,6117.65340945223,6882.6916313603,6343.10403107643,6496.81491397328,6350.56846272233
"NAA10",817.627963374801,793.461984535831,709.923822757574,974.616112031748,901.804842111789,957.227497816772
"RENBP",10.7268974786782,12.301736194354,11.8981646272219,12.1489543051049,5.45721538342989,4.17800556758048
"ELF4",812.860453384278,834.0577139772,772.587489794276,909.821689071188,873.154461348782,834.208444993569
"SMARCA1",1318.21651237978,1179.73650103855,1200.92141637427,1166.29961329007,1268.80257664745,1179.12601573938
"MTMR8",14.3025299715709,12.301736194354,12.69137560237,4.04965143503496,8.18582307514483,16.7120222703219
"ASB9",25.029427450249,24.6034723887079,20.6234853538513,13.4988381167832,27.2860769171494,12.0697938618992
"ZC3H12B",2.38375499526181,4.92069447774159,7.13889877633315,6.7494190583916,6.82151922928736,8.82023397600323
"RBBP7",1519.64380947941,1450.37469731433,1509.48048570689,1379.58125553524,1514.37726890179,1426.09256706747
"KCND1",79.8557923412707,71.3500699272531,45.2130255834433,43.1962819737063,61.3936730635862,51.0645124926503
"SLC25A14",92.9664448152107,87.3423269799132,88.8396292165903,66.1443067722377,98.229876901738,85.4170027149787
"FMR1",626.927563753856,635.999761248101,639.328045969391,514.30573224944,596.200780639715,538.962718217882
"PIM2",146.600932208601,124.247535562975,118.188435297071,143.087684037902,136.430384585747,137.409960889313
"SCML2",4.76750999052362,1.2301736194354,3.17284390059251,4.04965143503496,5.45721538342989,2.32111420421138
"SLC35A2",482.710386540517,589.253163709555,512.41428994569,696.540046826014,623.486857556865,565.887642986734
"PQBP1",470.791611564208,461.315107288274,374.395580269916,569.650968528251,560.728880647421,583.063888097898
"PCSK1N",9.53501998104725,14.7620834332248,17.4506414532588,8.09930287006992,8.18582307514483,7.4275654534764
"EMD",716.318376076174,682.746358786646,618.70456061554,704.639349696083,703.980784462456,746.470328074379
"TAZ",169.246604663589,191.907084631922,161.02182795507,183.584198388252,166.445069194612,156.443097363847
"RAB40AL",0,0,0,0,0,2.78533704505365
"PGK1",22658.7831074612,19157.4937754674,20667.9051684596,21540.095982951,23891.6889486561,23827.6299747523
"MAGT1",800.941678407969,863.581880843649,1032.76068964286,762.684353598251,814.489395976911,865.775598170843
"SMS",4288.375236476,3642.54408714821,3983.5055171939,3798.57304606279,4554.04623747224,4532.20759514313
"PHEX",132.298402237031,125.477709182411,187.197790134958,94.4918668174824,99.5941807475955,92.8445681684551
"UBL4A",268.172436966954,257.106286461998,272.864575450956,260.527575653916,255.124819175347,261.821682235043
"CD99L2",999.98522051233,1014.8932360342,981.201976258234,1073.15763028426,1169.20839589985,1141.52396563115
"EEA1",2306.2829579158,2498.48262107329,2729.43896548471,1995.12827366056,2316.58793026599,2001.72888971189
"RP2",468.407856568946,435.481461280131,418.022183903063,461.660263593986,493.877992200405,473.971520499963
"JADE3",197.85166460673,215.280383401195,217.339807190587,193.03338507,219.652919183053,168.048668384904
"CDK16",1710.34420910035,1687.79820586537,1562.62562104181,2077.47118617294,1873.18918036231,1879.17405972953
"USP11",189.508522123314,143.930313473942,164.987882830811,193.03338507,169.173676886327,157.371543045531
"PCYT1B",56.0182423886526,66.4293754495115,46.7994475337395,67.494190583916,79.1296230597334,72.4187631713949
"HTATSF1",1301.53022741295,1141.60111883605,1179.50472004527,1110.95437701126,1330.19624971104,1165.66355335495
"VGLL1",125.147137251245,131.628577279588,141.984764551515,117.439891616014,125.515953818887,159.692657249743
"TIMP1",2076.25060087304,2235.22546651412,1646.70598440751,2651.17180613622,2006.89095725634,2202.7373797966
"KLHL4",75.0882823507471,44.2862502996743,47.5926585088877,33.747095291958,35.4718999922943,39.4589414715934
"GABRE",508.931691488397,658.142886397938,491.790804591839,498.1071265093,529.349892192699,478.149526067543
"FGD1",146.600932208601,190.676911012487,164.987882830811,188.983733634965,150.073423044322,180.118462246803
"PIN4",775.91225095772,631.079066770359,646.466944745724,715.43842018951,864.968638273637,843.028678969572
"PORCN",1141.81864273041,1354.42115499837,1055.76380792216,1530.76824244322,1311.09599586903,1322.57087355964
"MAGED2",1390.92103973527,1444.22382921716,1243.75480903226,1576.66429204028,1339.74637663204,1347.63890696512
"RBM3",4401.60359875094,3733.57693498643,3170.46426766707,3650.08582677818,3787.30747610034,3756.49122809569
"KLF8",458.872836587899,532.665177215527,565.559425280615,402.26537588014,448.855965287108,473.507297659121
"SRPX2",2717.48069459847,2486.18088487894,2487.50961806453,2526.98249546182,2772.26541478238,2881.431173108
"SYTL4",125.147137251245,102.104410413138,114.22238042133,114.740123992657,85.9511422890207,107.699699075408
"CENPI",53.6344873933908,51.6672920162867,64.2500889869983,25.6477924218881,34.1075961464368,42.2442785166471
"DRP2",1.19187749763091,0,0.793210975148128,4.04965143503496,2.72860769171494,3.7137827267382
"TAF7L",2.38375499526181,6.15086809717699,1.58642195029626,0,0,0
"PBDC1",1295.57083992479,1148.98216055266,976.442710407345,1052.90937310909,1279.71700741431,1330.46266185396
"GLA",330.150066843761,312.464099336591,253.827512047401,315.872811932727,398.376722990382,378.805838127297
"ARMCX3",1827.14820386818,1717.32237273181,1703.81717461818,1555.06615105343,1934.5828534259,1700.44826600525
"BEX4",315.84753687219,307.543404858849,383.914111971694,404.965143503496,313.789884547219,291.996166889791
"NALCN",27.4131824455108,23.3732987692726,25.3827512047401,32.3972114802797,21.8288615337196,35.7451587448552
"FGF14",5.95938748815453,0,0.793210975148128,1.34988381167832,0,0
"NDFIP2",662.683888682784,751.636081475028,908.226566544606,664.142835345734,702.616480616598,645.733971611605
"TNFSF13B",8.34314248341634,4.92069447774159,9.51853170177753,6.7494190583916,1.36430384585747,1.8568913633691
"FNDC3A",506.547936493135,511.752225685125,686.920704478279,537.253757047972,534.807107576129,506.00289651808
"CDADC1",103.693342293889,107.02510489088,105.497059694701,85.0426801357342,96.8655730558805,106.307030552881
"CAB39L",164.479094673065,188.216563773616,195.129899886439,140.387916414545,195.095449957618,199.151598721336
"KLF5",2998.76378403936,2883.52696395657,2698.50373745393,3115.53183735356,3072.41226087103,2972.88307275393
"STK24",2419.51132019074,2393.91786342128,2494.64851684086,2285.3532931714,2248.37273797311,2356.85936295623
"ACP5",629.311318749118,589.253163709555,537.797041150431,579.10015521,495.242296046262,526.42870151514
"DNAJC3",1216.90692508115,1262.15813354072,1229.4770114796,1237.84345530902,1301.54586894803,1156.37909653811
"UGGT2",179.973502142267,226.351945976113,272.071364475808,203.832455563426,199.188361495191,198.687375880494
"ARHGEF7",828.35486085348,884.494832374051,889.189503141051,932.76971386972,849.961295969205,887.129848849588
"PARP4",2001.16231852229,1690.25855310424,1865.6322135484,1638.75894737748,1836.35297652416,1794.22127985539
"SUPT20H",1264.58202498639,1267.07882801846,1266.75792731156,1132.55251799811,1221.05194204244,1198.62337505475
"MRPS31",381.40079924189,346.908960680782,339.494297363399,279.425949017412,380.640772994235,388.090294944142
"SLC25A15",96.5420773081034,83.651806121607,111.049536520738,112.040356369301,81.8582307514483,90.987676805086
"KPNA3",568.525566369942,666.754101733985,820.973359278312,592.598993326783,656.230149857444,621.130161046964
"RGCC",47.6750999052362,30.7543404858849,38.0741268071101,25.6477924218881,27.2860769171494,21.3542506787447
"VWA8",1162.08056019013,1055.48896547557,1136.67132738727,923.320527187971,953.648388254373,959.548612020983
"DGKH",486.28601903341,621.237677814876,663.917586198983,523.754918931188,553.907361418134,526.42870151514
"KATNAL1",435.035286635281,371.51243306949,360.11778271725,372.567932023216,377.91216530252,348.631353472549
"INTS6",1227.63382255983,1126.83903540282,1215.99242490208,1128.50286656308,1342.47498432375,1175.87645585348
"DHRS12",47.6750999052362,46.7465975385451,46.0062365585914,59.3948877138461,47.7506346050115,45.9580612433853
"TSC22D1",1595.92396932778,1508.1928574278,1478.54525767611,1271.59055060098,1402.50435354148,1343.92512423839
"CLN5",618.58442127044,643.380802964713,758.30969224161,565.601317093216,607.115211406575,568.672980031787
"MSLN",53.6344873933908,54.1276392551575,53.1451353349246,134.988381167832,70.9437999845885,83.5601113516095
"MGRN1",592.36311632256,699.968789458741,574.284746007244,831.528427993846,667.144580624304,650.376200020028
"ZNF629",584.019973839144,666.754101733985,516.380344821431,676.291789650839,605.750907560718,610.917258548434
"TRADD",233.607989535658,196.827779109664,197.509532811884,251.078388972168,147.344815352607,179.190016565118
"HSF4",56.0182423886526,71.3500699272531,36.4877048568139,45.8960495970629,40.9291153757242,23.2111420421138
"CORO1A",104.88521979152,78.7311116438654,88.0464182414422,198.432920316713,135.06608073989,141.587966456894
"MAPK3",842.65739082505,683.976532406081,512.41428994569,1002.96367207699,841.77547289406,864.847152489159
"GDPD3",50.058854900498,24.6034723887079,26.9691731550363,47.2459334087412,40.9291153757242,58.0278551052844
"ELMO3",281.283089440894,300.162363142237,222.099073041476,391.466305386713,206.009880724478,265.071242120939
"PHKB",1698.42543412404,1407.31862063409,1623.70286612822,1330.98543831482,1529.38461120623,1489.22687342202
"LYRM1",228.840479545134,153.771702429425,173.71320355744,183.584198388252,162.352157657039,166.191777021535
"NUTF2",2601.86857732827,2311.49623091911,2304.27788280531,2396.04376572902,2450.28970716002,2616.82415382791
"NUP93",620.968176265702,538.816045312704,494.170437517284,662.792951534055,645.315719090584,666.159776608665
"CENPT",768.760985971934,831.597366738329,684.541071552834,892.27319951937,844.504080585775,843.957124651256
"TSNAXIP1",5.95938748815453,2.4603472388708,12.69137560237,5.39953524671328,9.5501269210023,16.7120222703219
"NFAT5",741.347803526423,904.177610285017,862.220329986015,813.979938442027,688.973442158023,738.57853978006
"LONP2",2019.04048098675,1858.79233896689,1973.50890616854,1861.4897763044,1923.66842265904,1895.42185915901
"N4BP1",1363.50785728976,1438.07296111998,1396.0513162607,1865.53942773944,1665.81499579197,1576.96499034121
"ARL2BP",508.931691488397,533.895350834963,694.059603254612,529.154454177902,523.892676809269,534.320489809459
"PLLP",239.567377023812,158.692396907166,141.191553576367,166.035708836433,135.06608073989,148.551309069528
"ZNF423",1.19187749763091,2.4603472388708,4.75926585088877,1.34988381167832,0,2.78533704505365
"CCL22",4.76750999052362,1.2301736194354,3.96605487574064,6.7494190583916,6.82151922928736,10.2129024985301
"DHODH",101.309587298627,79.9612852633008,83.2871523905534,91.7920991941258,94.1369653641656,106.771253393723
"CTCF",1127.51611275884,922.630214576548,1021.65573599079,863.925639474125,1027.32079593068,1018.50491280795
"ACD",205.002929592516,228.812293214984,176.092836482884,278.076065205734,226.47443841234,198.223153039652
"POLR2C",542.304261422062,522.823788260044,545.729150901912,584.499690456713,521.164069117554,549.639843557254
"PARD6A",1.19187749763091,3.69052085830619,3.17284390059251,10.7990704934266,2.72860769171494,6.03489693094958
"ZNF821",81.0476698389016,76.2707644049947,43.626603633147,76.9433772656643,77.7653192138759,71.4903174897104
"MMP15",669.835153668569,766.398164908253,644.880522795428,743.785980234755,581.193438335283,603.9539159358
"USB1",1213.33129258826,1189.57788999403,1061.31628474819,1559.11580248846,1452.98359583821,1415.4154417281
