,Xiong_PBMC_N_1,Xiong_PBMC_N_2,Xiong_PBMC_N_3,Xiong_PBMC_COVID_1,Xiong_PBMC_COVID_2,Xiong_PBMC_COVID_3
POLR2J4,310.185785,301.0565297,236.0228188,189.8199454,287.275959,218.5866011
AC010468.1,5.202277317,31.98725628,7.433789569,0,7.523894165,7.108507353
MS4A4E,230.8510559,30.10565297,245.3150558,836.4593198,342.6791797,1187.713103
AC098934.1,1.950853994,0,3.716894784,0,1.367980757,7.700882965
AP002358.1,8.45370064,1.881603311,3.716894784,0,1.367980757,5.331380514
AC090921.1,3.901707988,0,0,5.214833664,0,2.369502451
AL137792.1,6.502846646,0,0,2.085933466,0,0
MPRIPP1,5.202277317,15.05282649,3.716894784,1.042966733,8.207884544,8.885634191
DDX12P,100.1438384,163.699488,105.9315014,115.7693074,116.9623548,126.7683811
MTCP1,52.02277317,58.32970263,42.74429002,54.23427011,56.08721105,65.75369301
UPF3AP2,1.950853994,0,5.575342177,1.042966733,1.367980757,2.369502451
LINC01347,164.5220202,133.5938351,161.6849231,142.8864424,93.0226915,202.0000839
AC114744.1,35.11537189,1.881603311,26.01826349,52.14833664,43.09139386,33.76540992
LINC00612,48.12106518,30.10565297,139.3835544,15.64450099,6.155913408,7.700882965
SRSF9P1,2.601138659,1.881603311,1.858447392,5.214833664,1.367980757,3.554253676
AC004540.1,8.45370064,0,9.292236961,8.343733863,4.787932651,11.84751225
SMTNL1,20.1588246,41.39527284,31.59360567,62.57800397,76.60692241,28.43402941
MED28P1,0.650284665,3.763206621,1.858447392,1.042966733,2.735961515,1.777126838
AL772337.1,0,13.17122317,0,18.77340119,1.367980757,0
RPS9P1,0,7.526413243,0,0,0,5.331380514
USP8P1,0.650284665,3.763206621,1.858447392,1.042966733,4.103942272,1.777126838
LINC00243,39.01707988,201.3315542,22.30136871,31.28900199,36.93548045,22.51027328
LINC01588,665.2412119,594.5866462,696.9177721,222.1519141,510.9408129,308.6276942
AC011825.1,0.650284665,0,5.575342177,0,5.471923029,1.184751225
HLA-F-AS1,216.5447933,186.2787278,113.3652909,128.2849081,145.6899507,130.3226348
NPIPA8,360.9079889,259.6612569,263.8995297,16.68746773,422.706054,354.2406164
ZSWIM7,306.284077,327.3989761,276.9086614,554.8583019,347.4671124,533.7304271
ARHGEF28,98.19298436,41.39527284,128.2328701,17.73043446,56.08721105,62.19943933
TBC1D26,1.950853994,0,0,0,4.103942272,2.369502451
LRRC69,7.803415976,18.81603311,14.86757914,3.128900199,10.94384606,14.80939032
CRPPA,22.1096786,24.46084304,40.88584263,40.67570258,23.93966325,13.62463909
NPIPA7,70.23074378,131.7122317,79.91323786,62.57800397,114.9103836,106.0352347
PPIAP29,7.803415976,3.763206621,11.15068435,6.257800397,2.735961515,1.184751225
RPL7AP26,1.950853994,1.881603311,0,1.042966733,0.683990379,0.592375613
AKAP17BP,2.601138659,0,1.858447392,0,3.419951893,0.592375613
CCNB2P1,5.852561982,9.408016553,14.86757914,1.042966733,0.683990379,1.777126838
AC129492.1,17.55768595,47.04008277,22.30136871,12.51560079,20.51971136,12.43988787
RTL10,620.3715701,897.5247792,592.8447181,402.5851589,644.3189367,475.0852414
AL645728.1,53.3233425,45.15847946,53.89497437,87.60920556,47.19533613,56.86805882
COL28A1,20.80910927,3.763206621,22.30136871,6.257800397,4.103942272,9.478009803
PHB2,2598.53752,3663.481646,2798.821773,3413.630117,3683.288189,3871.767005
AL008729.1,182.0797061,47.04008277,87.34702743,83.43733863,43.77538423,52.72142953
RPL13P12,1403.964591,323.6357694,739.6620621,1281.806115,3409.692038,117.8827469
GNL3LP1,18.85825527,26.34244635,14.86757914,16.68746773,25.99163439,26.06452696
CD27-AS1,291.9778144,191.9235377,280.6255562,362.952423,272.9121611,372.6042604
NEURL4,1500.206721,1557.967541,1378.967965,1097.201003,1376.872632,1309.150104
GRID2IP,2.601138659,7.526413243,3.716894784,0,7.523894165,8.885634191
PRDX2P1,3.251423323,0,3.716894784,2.085933466,0,2.369502451
ALOX12-AS1,388.2199448,269.0692734,306.6438197,266.9994836,277.0161034,319.8828309
AC025171.2,424.635886,489.2168608,421.867558,403.6281256,555.4001875,438.950329
NPM1P24,7.803415976,9.408016553,13.00913175,2.085933466,0.683990379,0.592375613
RPS5P3,1.950853994,0,0,1.042966733,1.367980757,1.184751225
TERF1P4,0,7.526413243,1.858447392,0,0.683990379,0
TTC3P1,18.85825527,79.02733905,29.73515828,17.73043446,27.35961515,32.5806587
UBXN2B,1883.874673,837.3134733,1159.671173,2559.440363,1174.41148,1887.901078
AL590763.2,0.650284665,0,3.716894784,4.171866932,0.683990379,1.184751225
CBWD6,485.1123598,312.3461496,256.4657401,756.1508813,732.5536956,767.7187941
BX322639.1,20.80910927,22.57923973,22.30136871,10.42966733,6.155913408,19.54839522
PRSS41,3.251423323,1.881603311,0,0,0,0
AC141586.1,293.9286684,261.5428602,358.6803467,442.2178947,359.0949488,414.0705533
AC138409.1,55.27419649,329.2805794,301.0684775,31.28900199,57.45519181,30.21115625
AC138409.2,244.5070339,248.371637,304.7853723,147.0583093,209.9850463,234.5807426
NLRP2B,0,5.644809932,3.716894784,0,0.683990379,1.184751225
GOLGA6B,0,5.644809932,7.433789569,0,0,0.592375613
FAM166B,5.202277317,0,1.858447392,4.171866932,0.683990379,1.777126838
LINC00680,280.2726905,199.4499509,258.3241875,106.3826068,305.7436993,133.2845129
PEX26,2257.788356,2120.566931,2375.095767,2784.721177,2552.652093,2606.452696
BASP1-AS1,32.51423323,3.763206621,13.00913175,23.98823486,1.367980757,2.961878064
RBMXP2,1.300569329,3.763206621,1.858447392,3.128900199,1.367980757,1.184751225
UBE2QL1,1.950853994,0,0,0,2.735961515,2.961878064
LINC02449,11.70512396,5.644809932,3.716894784,15.64450099,10.25985568,29.61878064
LINC02649,139.8112029,30.10565297,59.47031655,132.4567751,59.50716294,47.98242463
AC116351.1,1.950853994,3.763206621,0,0,6.839903787,0
FASTKD5,1911.186629,1132.725193,1574.104941,2248.636276,1642.94489,1613.038793
GOLGA8B,13064.21891,16420.75209,10496.51087,4977.037249,10455.47693,5817.720892
DHRS4-AS1,325.792617,297.2933231,327.086741,327.4915541,440.4898039,539.0618076
AKR1C7P,7.153131311,11.28961986,5.575342177,9.386700596,6.155913408,0.592375613
HOMEZ,113.7998163,156.1730748,137.525107,305.5892527,199.7251906,301.5191869
HMGB3P24,14.95654729,9.408016553,18.58447392,10.42966733,8.891874923,16.58651716
DDX3X,57610.66929,20501.94967,30989.61026,34350.10935,29356.18306,27591.67129
AC127502.1,183.3802754,182.5155211,196.9954236,378.596924,193.5692772,312.7743235
AC135983.2,7.803415976,1.881603311,7.433789569,16.68746773,17.78374985,26.06452696
VPS16,1933.946593,1676.50855,1906.767024,2123.480268,1770.1671,2057.320503
